8131_117029_000009_000004	The old charter for Marsport from North America was dead, and the whole city was now under Security charter, like the rest of the planet.	The old charter for Marsport from North America was dead, and the whole city was now under Security charter, like the rest of the planet.	true	176.96	185.26	22.960236
8131_117029_000009_000005	But the dozen Security men had left most of the control in the Mother's hands, and the old man was up to his fat jowls in business.	But the dozen Security men had left most of the control in the Mother's hands, and the old man was up to his fat jowls in business.	false	185.72	193.84	24.02687
8131_117029_000010_000000	Gordon moved automatically toward the Seventh Ward.	Gordon moved automatically toward the Seventh Ward.	true	194.81	198.13	24.944715
8131_117029_000010_000001	Fats' Place was still open, though the crooked tables had been removed.	Fats' Place was still open, though the crooked tables had been removed.	true	198.74	203.44	24.643707
8131_117029_000010_000002	Gordon dropped to a stool, slipping off his helmet.	Gordon dropped to a stool, slipping off his helmet.	true	204.59	207.64	23.13359
8131_117029_000010_000003	He reached automatically for the glass of ether-needled beer.	He reached automatically for the glass of ether needled beer.	true	208.1	211.72	21.900463
8131_117029_000010_000004	This time, it even tasted good to him.	This time, it even tasted good to him.	true	212.24	214.93	24.585484
8131_117029_000011_000000	"On the house, copper," Fats' voice said.	"On the house, copper," Fats' voice said.	true	215.39	218.2	24.314447
8131_117029_000011_000001	The man dropped to another stool, rolling dice casually between his thumbs.	The man dropped to another stool, rolling dice casually between his thumbs.	true	218.69	223.78	23.19624
8131_117029_000011_000002	"And bring out a steak, there!	"And bring out a steak, there!	true	223.82	225.76	23.70678
8131_117029_000011_000003	You look as if you could stand it--and Fats don't forget old friends!"	You look as if you could stand it-and Fats don't forget old friends!"	true	226.19	230.86	24.698597
8131_117029_000012_000000	"Friends and other things," Gordon said, remembering his first visit here.	"Friends and other things," Gordon said, remembering his first visit here.	false	231.44	236.34	22.058512
8131_117029_000012_000001	"Maybe you should have got me that night, Fats."	"Maybe you should have got me that night, Fats."	true	236.34	238.77	20
8131_117029_000013_000000	The other shrugged.	The other shrugged.	false	238.77	241.06	21.346272
8131_117029_000013_000001	"That's Mars." He rolled the dice out, then picked them up again.	"That's Mars." He rolled the dice out, then picked them up again.	true	241.4	245.56	23.170366
8131_117029_000013_000002	"Guess I'll have to stick to selling meals, mostly--for a while, at least.	"Guess I'll have to stick to selling meals, mostly-for a while, at least.	true	246.08	250.63	24.393595
8131_117029_000013_000003	Somebody told me you'd joined Security and got banged up trying to keep Trench from blowing up the dome.	Somebody told me you'd joined Security and got banged up trying to keep Trench from blowing up the dome.	false	250.94	256.9	23.19888
8131_117029_000013_000004	Thought you'd be in the chips!"	Thought you'd be in the chips!"	true	257.33	259.12	26.372341
8131_117029_000014_000000	"That's Mars," Gordon echoed the other's comment.	"That's Mars," Gordon echoed the other's comment.	true	259.82	262.57	27.446379
8131_117029_000014_000001	"Why don't you pull off the planet, Fats?	"Why don't you pull off the planet, Fats?	true	263.45	265.78	27.63223
8131_117029_000014_000002	You could go back to Earth, I'd guess."	You could go back to Earth, I'd guess."	true	265.97	268.21	23.648542
8131_117029_000015_000000	The other nodded.	The other nodded.	true	268.97	270.1	18.084867
8131_117029_000015_000001	"Yeah.	"Yeah.	true	270.71	271.14	100
8131_117029_000015_000002	I went back, about ten years ago.	I went back, about ten years ago.	true	271.14	273.22	20
8131_117029_000015_000003	Spent four weeks down there.	Spent four weeks down there.	true	273.56	275.355	26.324919
8131_117029_000015_000004	I dunno.	I dunno.	false	275.355	276.54	16.110065
8131_117029_000015_000005	Guess a man gets used to anything ...	Guess a man gets used to anything ...	true	276.54	278.53	19.988579
8131_117029_000015_000006	Hell, maybe I can hire some bums to sit around and whoop it up when the ships come in, and bill this as a real old Martian den of sin!	Hell, maybe I can hire some bums to sit around and whoop it up when the ships come in, and bill this as a real old Martian den of sin!	true	278.72	287.47	19.342392
8131_117029_000015_000007	Get a barker out at the port, run special busses, charge the suckers a mint for a cheap thrill."	Get a barker out at the port, run special busses, charge the suckers a mint for a cheap thrill."	false	287.57	295.11	20.96198
8131_117029_000016_000000	Gordon grinned wryly; Fats would probably make more than ever.	Gordon grinned wryly; Fats would probably make more than ever.	true	295.11	299.74	20.737274
8131_117029_000017_000000	He finished the meal, accepted a pack of the Earth cigarettes that sold at a luxury price here, and went out into the thin air of Mars.	He finished the meal, accepted a pack of the Earth cigarettes that sold at a luxury price here, and went out into the thin air of Mars.	true	301.25	310.24	21.681364
8131_117029_000017_000001	It was almost good to get out into the filth of the slums, and be heading back to the still-standing monument of the old Chicken Coop.	It was almost good to get out into the filth of the slums, and be heading back to the still standing monument of the old Chicken Coop.	true	311.06	318.85	22.617872
8131_117029_000017_000002	He headed for the private entrance out of habit, and then shrugged as he realized it was a needless precaution now.	He headed for the private entrance out of habit, and then shrugged as he realized it was a needless precaution now.	true	319.7	326.38	20.465036
8131_117029_000017_000003	He moved up the front steps and through the battered seal.	He moved up the front steps and through the battered seal.	true	327.38	330.61	22.291147
8131_117029_000018_000000	Then he stopped.	Then he stopped.	true	331.31	332.71	33.108643
8131_117029_000018_000001	Security had finally gotten around to him, it seemed. Inside the hallway, the Security man who'd first sent him to Mars was waiting.	Security had finally gotten around to him, it seemed. Inside the hallway, the Security man who'd first sent him to Mars was waiting.	true	333.11	342.82	21.181402
8131_117029_000019_000000	There was a grin on the other's face.	There was a grin on the other's face.	true	343.22	345.16	21.992962
8131_117029_000019_000001	"Hello, Gordon.	"Hello, Gordon.	true	346.28	347.5	20.12964
8131_117029_000019_000002	Finally got our orders for you.	Finally got our orders for you.	true	348.47	350.59	19.888056
8131_117029_000019_000003	It's Mercury!"	It's Mercury!"	true	350.72	352.06	27.156954
8131_117029_000020_000000	Bruce Gordon nodded slowly.	Bruce Gordon nodded slowly.	true	352.67	354.64	23.671701
8131_117029_000020_000001	"All right.	"All right.	true	354.89	355.47	100
8131_117029_000020_000002	I suppose you know I ruined the dome, was supposed to have killed Murdoch, pretended I was a Security agent..."	I suppose you know I ruined the dome, was supposed to have killed Murdoch, pretended I was a Security agent..."	false	355.47	362.86	22.94816
8131_117029_000021_000000	"You _were_ one," the man said.	"You underscore were underscore one," the man said.	false	363.47	365.325	17.502415
8131_117029_000021_000001	He grinned again.	He grinned again.	true	365.325	366.4	21.405918
8131_117029_000021_000002	"We know about Murdoch, and we know where Trench is--but he's a good citizen now, so he can stay there.	"We know about Murdoch, and we know where Trench is-but he's a good citizen now, so he can stay there.	true	367.13	374.68	19.803413
8131_117029_000021_000003	We're not throwing the book at you, Bruce.	We're not throwing the book at you, Bruce.	true	375.11	377.23	20.184998
8131_117029_000021_000004	Damn it, we sent you here to get results, and you got them.	Damn it, we sent you here to get results, and you got them.	true	377.66	381.67	25.362383
8131_117029_000021_000005	We sent twenty others the same way--and they failed.	We sent twenty others the same way-and they failed.	true	381.98	384.99	17.316404
8131_117029_000021_000006	You were a bit drastic--that I have to admit--but we're one step closer to keeping nationalism off the planets, and that's all we care about."	You were a bit drastic-that I have to admit-but we're one step closer to keeping nationalism off the planets, and that's all we care about."	false	384.99	395.74	23.142672
8131_117029_000022_000000	"I wonder if it's worth it," Gordon said slowly.	"I wonder if it's worth it," Gordon said slowly.	true	397.31	400.72	22.42296
8131_117029_000023_000000	The other shook his head.	The other shook his head.	true	401.27	402.82	25.153208
8131_117029_000023_000001	"We can't know in our lifetime.	"We can't know in our lifetime.	true	403.16	405.37	18.711859
8131_117029_000023_000002	All we can do is to hope.	All we can do is to hope.	true	405.47	407.2	30.3862
8131_117029_000023_000003	We'll probably get this Mother Corey and Isaacs elected properly; and for a while, things will improve.	We'll probably get this Mother Corey and Isaacs elected properly; and for a while, things will improve.	true	407.42	413.8	25.963228
8131_117029_000023_000004	But there'll be pushers as long as weak men turn to drugs, and graft as long as voters allow the thing to get out of their hands.	But there'll be pushers as long as weak men turn to drugs, and graft as long as voters allow the thing to get out of their hands.	true	414.05	421.69	21.7718
8131_117029_000023_000005	Let's say you've shifted some of the misery around a bit, and given them a chance to do better.	Let's say you've shifted some of the misery around a bit, and given them a chance to do better.	true	422.51	427.66	20.51703
8131_117029_000023_000006	It's up to them to take it or lose it."	It's up to them to take it or lose it."	true	427.76	430.15	26.745155
8131_117029_000024_000000	"So I get sent to Mercury?"	"So I get sent to Mercury?"	true	430.91	432.73	25.938608
8131_117029_000025_000000	"You can't stay here.	"You can't stay here.	true	433.31	434.83	20.106405
8131_117029_000025_000001	They'll find out too much eventually." He paused, estimating Gordon.	They'll find out too much eventually." He paused, estimating Gordon.	true	434.93	439.78	24.325386
8131_117029_000025_000002	"You _can_ go back to Earth, Bruce, but you won't like it now.	"You underscore can underscore go back to Earth, Bruce, but you won't like it now.	false	440.24	443.92	26.771631
8131_117029_000025_000003	You're a fighter.	You're a fighter.	true	444.62	445.87	21.151896
8131_117029_000025_000004	And there's hell brewing on Mercury--worse than here.	And there's hell brewing on Mercury-worse than here.	true	446.06	449.86	23.100132
8131_117029_000025_000005	We've got permission to send you there, if you'll go.	We've got permission to send you there, if you'll go.	true	450.56	453.58	23.477491
8131_117029_000025_000006	With a yellow ticket, again--but without any razzle-dazzle this time.	With a yellow ticket, again-but without any razzle dazzle this time.	true	454.04	458.65	23.776049
8131_117029_000025_000007	The only thing you'll get out of it is a chance to fight for a better chance for others some day--and a promise that there'll be more, until you get old enough to sit at a desk on Earth and fight against every bickering nation there to keep the planets clean.	The only thing you'll get out of it is a chance to fight for a better chance for others some day-and a promise that there'll be more, until you get old enough to sit at a desk on Earth and fight against every bickering nation there to keep the planets clean.	false	459.11	474.93	21.361076
8131_117029_000025_000008	There's a rocket waiting to transship you to the Moon on the way to Mercury right now."	There's a rocket waiting to transship you to the Moon on the way to Mercury right now."	false	474.93	480.25	22.74473
8131_117029_000026_000000	Gordon sighed.	Gordon sighed.	true	480.77	482.01	22.5448
8131_117029_000026_000001	"All right.	"All right.	true	482.01	482.775	36.08016
8131_117029_000026_000002	But I wish you'd tell my wife sometime that--well, that I didn't just run out on her.	But I wish you'd tell my wife sometime that-well, that I didn't just run out on her.	true	482.775	487.63	20
8131_117029_000026_000003	She's had bad luck with men."	She's had bad luck with men."	true	488.24	490.18	21.337463
8131_117029_000027_000000	"She already knows," the Security man said.	"She already knows," the Security man said.	true	491.48	494.11	16.28947
8131_117029_000027_000001	"I've been waiting for you quite a while, you know.	"I've been waiting for you quite a while, you know.	false	494.72	497.53	19.454153
8131_117029_000027_000002	And I've paid her the pay we owe you from the time you began using your badge.	And I've paid her the pay we owe you from the time you began using your badge.	true	498.41	502.6	24
8131_117029_000027_000003	She's out shopping!"	She's out shopping!"	true	503	504.4	23.82791
8131_117029_000028_000000	The car pulled up to the waiting rocket, and the Security man helped him up the steps with a perfunctory wish for good luck.	The car pulled up to the waiting rocket, and the Security man helped him up the steps with a perfunctory wish for good luck.	true	506.33	513.01	30.434006
8131_117029_000028_000001	Then Bruce Gordon stopped as great arms surrounded him.	Then Bruce Gordon stopped as great arms surrounded him.	true	513.44	516.91	24.035177
8131_117029_000029_000000	Mother Corey was immaculate, though not much prettier.	Mother Corey was immaculate, though not much prettier.	false	517.76	521.26	24.371153
8131_117029_000029_000001	But his old eyes were glinting.	But his old eyes were glinting.	true	521.84	523.96	21.941507
8131_117029_000029_000002	"Did you think we'd let you go without seeing you off, cobber?" he asked.	"Did you think we'd let you go without seeing you off, cobber?" he asked.	true	524.45	528.58	21.997026
8131_117029_000029_000003	"And after I took a _bath_ to celebrate?	"And after I took a underscore bath underscore to celebrate?	false	529.07	531.46	25.963837
8131_117029_000029_000004	I--I--Oh, drat it, I'm getting old.	I-I-Oh, drat it, I'm getting old.	false	532.07	535.44	20.625257
8131_117029_000029_000005	Izzy, you tell him."	Izzy, you tell him."	true	535.44	536.86	21.480112
8131_117029_000030_000000	He grabbed Gordon's hand and waddled down the landing plank.	He grabbed Gordon's hand and waddled down the landing plank.	true	537.92	541.36	19.690931
8131_117029_000030_000001	Izzy shook his head.	Izzy shook his head.	true	541.79	543.25	23.470413
8131_117029_000031_000000	"I can't say it, either, gov'nor--but some day, I'm going to have one of those badges myself.	"I can't say it, either, gov'nor-but some day, I'm going to have one of those badges myself.	true	543.5	549.25	19.952015
8131_117029_000031_000001	Like I always said, honesty sure pays, even if it kills you.	Like I always said, honesty sure pays, even if it kills you.	true	549.89	554.53	21.508135
8131_117029_000031_000002	Here!"	Here!"	true	555.08	555.79	19.470184
8131_117029_000032_000000	He followed Mother Corey, leaving behind his favorite knife and a brand-new deck of reader cards, marked exactly as the ones Gordon had first used.	He followed Mother Corey, leaving behind his favorite knife and a brand new deck of reader cards, marked exactly as the ones Gordon had first used.	false	557.21	641.43	22.097298
