3764_168670_000025_000000	Fauchelevent, who was seated, sprang up as though a bomb had burst under his chair.	Fauchelevent, who was seated, sprang up as though a bomb had burst under his chair.
3764_168670_000026_000000	"You!"	"You!"
3764_168670_000027_000000	"Why not?"	"Why not?"
3764_168670_000030_000000	"Ah! good, you can laugh, you are not speaking seriously."	"Ah! good, you can laugh, you are not speaking seriously."
3764_168670_000031_000000	"Very seriously, I must get out of this place."	"Very seriously, I must get out of this place."
3764_168670_000034_000000	"Well?"	"Well?"
3764_168670_000035_000000	"The basket will be of pine, and the cover a black cloth."	"The basket will be of pine, and the cover a black cloth."
3764_168670_000036_000000	"In the first place, it will be a white cloth.	"In the first place, it will be a white cloth.
3764_168670_000036_000001	Nuns are buried in white."	Nuns are buried in white."
3764_168670_000037_000000	"Let it be a white cloth, then."	"Let it be a white cloth, then."
3764_168670_000038_000000	"You are not like other men, Father Madeleine."	"You are not like other men, Father Madeleine."
3764_168670_000041_000000	"The problem is to get out of here without being seen.	"The problem is to get out of here without being seen.
3764_168670_000041_000001	This offers the means.	This offers the means.
3764_168670_000041_000003	How is it managed?	How is it managed?
3764_168670_000041_000004	Where is this coffin?"	Where is this coffin?"
3764_168670_000042_000000	"The empty one?"	"The empty one?"
3764_168670_000043_000000	"Yes."	"Yes."
3764_168670_000044_000001	It stands on two trestles, under the pall."	It stands on two trestles, under the pall."
3764_168670_000045_000000	"How long is the coffin?"	"How long is the coffin?"
3764_168670_000046_000000	"Six feet."	"Six feet."
3764_168670_000047_000000	"What is this dead-room?"	"What is this dead room?"
3764_168670_000048_000000	"It is a chamber on the ground floor which has a grated window opening on the garden, which is closed on the outside by a shutter, and two doors; one leads into the convent, the other into the church."	"It is a chamber on the ground floor which has a grated window opening on the garden, which is closed on the outside by a shutter, and two doors; one leads into the convent, the other into the church."
3764_168670_000049_000000	"What church?"	"What church?"
3764_168670_000050_000000	"The church in the street, the church which any one can enter."	"The church in the street, the church which any one can enter."
3764_168670_000051_000000	"Have you the keys to those two doors?"	"Have you the keys to those two doors?"
3764_168670_000052_000000	"No; I have the key to the door which communicates with the convent; the porter has the key to the door which communicates with the church."	"No; I have the key to the door which communicates with the convent; the porter has the key to the door which communicates with the church."
3764_168670_000053_000000	"When does the porter open that door?"	"When does the porter open that door?"
3764_168670_000054_000000	"Only to allow the undertaker's men to enter, when they come to get the coffin.	"Only to allow the undertaker's men to enter, when they come to get the coffin.
3764_168670_000054_000001	When the coffin has been taken out, the door is closed again."	When the coffin has been taken out, the door is closed again."
3764_168670_000055_000000	"Who nails up the coffin?"	"Who nails up the coffin?"
3764_168670_000056_000000	"I do."	"I do."
3764_168670_000057_000000	"Who spreads the pall over it?"	"Who spreads the pall over it?"
3764_168670_000058_000000	"I do."	"I do."
3764_168670_000059_000000	"Are you alone?"	"Are you alone?"
3764_168670_000060_000000	"Not another man, except the police doctor, can enter the dead-room. That is even written on the wall."	"Not another man, except the police doctor, can enter the dead room. That is even written on the wall."
3764_168670_000061_000000	"Could you hide me in that room to-night when every one is asleep?"	"Could you hide me in that room to night when every one is asleep?"
3764_168670_000062_000000	"No.	"no
3764_168670_000064_000000	"About three o'clock in the afternoon.	"About three o'clock in the afternoon.
3764_168670_000064_000001	The burial will take place at the Vaugirard cemetery a little before nightfall.	The burial will take place at the Vaugirard cemetery a little before nightfall.
3764_168670_000064_000002	It is not very near."	It is not very near."
3764_168670_000065_000001	And how about food?	And how about food?
3764_168670_000065_000002	I shall be hungry."	I shall be hungry."
3764_168670_000067_000000	"You can come and nail me up in the coffin at two o'clock."	"You can come and nail me up in the coffin at two o'clock."
3764_168670_000069_000000	"But that is impossible!"	"But that is impossible!"
3764_168670_000070_000001	Impossible to take a hammer and drive some nails in a plank?"	Impossible to take a hammer and drive some nails in a plank?"
3764_168670_000071_000000	What seemed unprecedented to Fauchelevent was, we repeat, a simple matter to Jean Valjean.	What seemed unprecedented to Fauchelevent was, we repeat, a simple matter to Jean Valjean.
3764_168670_000071_000002	Any man who has been a prisoner understands how to contract himself to fit the diameter of the escape.	Any man who has been a prisoner understands how to contract himself to fit the diameter of the escape.
3764_168670_000071_000003	The prisoner is subject to flight as the sick man is subject to a crisis which saves or kills him. An escape is a cure.	The prisoner is subject to flight as the sick man is subject to a crisis which saves or kills him. An escape is a cure.
3764_168670_000071_000004	What does not a man undergo for the sake of a cure?	What does not a man undergo for the sake of a cure?
3764_168670_000071_000005	To have himself nailed up in a case and carried off like a bale of goods, to live for a long time in a box, to find air where there is none, to economize his breath for hours, to know how to stifle without dying--this was one of Jean Valjean's gloomy talents.	To have himself nailed up in a case and carried off like a bale of goods, to live for a long time in a box, to find air where there is none, to economize his breath for hours, to know how to stifle without dying-this was one of Jean Valjean's gloomy talents.
3764_168670_000072_000000	Moreover, a coffin containing a living being,--that convict's expedient,--is also an imperial expedient.	Moreover, a coffin containing a living being,--that convict's expedient,--is also an imperial expedient.
3764_168670_000072_000001	If we are to credit the monk Austin Castillejo, this was the means employed by Charles the Fifth, desirous of seeing the Plombes for the last time after his abdication.	If we are to credit the monk Austin Castillejo, this was the means employed by Charles the Fifth, desirous of seeing the Plombes for the last time after his abdication.
3764_168670_000075_000000	"But how will you manage to breathe?"	"But how will you manage to breathe?"
3764_168670_000076_000000	"I will breathe."	"I will breathe."
3764_168670_000077_000000	"In that box!	"In that box!
3764_168670_000077_000001	The mere thought of it suffocates me."	The mere thought of it suffocates me."
3764_168670_000078_000000	"You surely must have a gimlet, you will make a few holes here and there, around my mouth, and you will nail the top plank on loosely."	"You surely must have a gimlet, you will make a few holes here and there, around my mouth, and you will nail the top plank on loosely."
3764_168670_000079_000000	"Good!	"Good!
3764_168670_000080_000000	"A man who is making his escape does not cough or sneeze."	"A man who is making his escape does not cough or sneeze."
3764_168670_000081_000000	And Jean Valjean added:--	And Jean Valjean added:--
3764_168670_000082_000000	"Father Fauchelevent, we must come to a decision: I must either be caught here, or accept this escape through the hearse."	"Father Fauchelevent, we must come to a decision: I must either be caught here, or accept this escape through the hearse."
3764_168670_000083_000000	Every one has noticed the taste which cats have for pausing and lounging between the two leaves of a half-shut door.	Every one has noticed the taste which cats have for pausing and lounging between the two leaves of a half shut door.
3764_168670_000083_000001	Who is there who has not said to a cat, "Do come in!" There are men who, when an incident stands half-open before them, have the same tendency to halt in indecision between two resolutions, at the risk of getting crushed through the abrupt closing of the adventure by fate.	Who is there who has not said to a cat, "Do come in!" There are men who, when an incident stands half open before them, have the same tendency to halt in indecision between two resolutions, at the risk of getting crushed through the abrupt closing of the adventure by fate.
3764_168670_000083_000002	The over-prudent, cats as they are, and because they are cats, sometimes incur more danger than the audacious.	The over prudent, cats as they are, and because they are cats, sometimes incur more danger than the audacious.
3764_168670_000083_000003	Fauchelevent was of this hesitating nature.	Fauchelevent was of this hesitating nature.
3764_168670_000083_000004	But Jean Valjean's coolness prevailed over him in spite of himself.	But Jean Valjean's coolness prevailed over him in spite of himself.
3764_168670_000083_000005	He grumbled:--	He grumbled:--
3764_168670_000084_000000	"Well, since there is no other means."	"Well, since there is no other means."
3764_168670_000085_000000	Jean Valjean resumed:--	Jean Valjean resumed:--
3764_168670_000086_000000	"The only thing which troubles me is what will take place at the cemetery."	"The only thing which troubles me is what will take place at the cemetery."
3764_168670_000087_000001	"If you are sure of coming out of the coffin all right, I am sure of getting you out of the grave.	"If you are sure of coming out of the coffin all right, I am sure of getting you out of the grave.
3764_168670_000087_000002	The grave-digger is a drunkard, and a friend of mine.	The grave digger is a drunkard, and a friend of mine.
3764_168670_000087_000003	He is Father Mestienne.	He is Father Mestienne.
3764_168670_000087_000004	An old fellow of the old school.	An old fellow of the old school.
3764_168670_000087_000005	The grave-digger puts the corpses in the grave, and I put the grave-digger in my pocket.	The grave digger puts the corpses in the grave, and I put the grave digger in my pocket.
3764_168670_000087_000006	I will tell you what will take place.	I will tell you what will take place.
3764_168670_000087_000007	They will arrive a little before dusk, three-quarters of an hour before the gates of the cemetery are closed.	They will arrive a little before dusk, three quarters of an hour before the gates of the cemetery are closed.
3764_168670_000087_000008	The hearse will drive directly up to the grave.	The hearse will drive directly up to the grave.
3764_168670_000087_000009	I shall follow; that is my business.	I shall follow; that is my business.
3764_168670_000087_000010	I shall have a hammer, a chisel, and some pincers in my pocket.	I shall have a hammer, a chisel, and some pincers in my pocket.
3764_168670_000087_000011	The hearse halts, the undertaker's men knot a rope around your coffin and lower you down.	The hearse halts, the undertaker's men knot a rope around your coffin and lower you down.
3764_168670_000087_000012	The priest says the prayers, makes the sign of the cross, sprinkles the holy water, and takes his departure.	The priest says the prayers, makes the sign of the cross, sprinkles the holy water, and takes his departure.
3764_168670_000087_000013	I am left alone with Father Mestienne. He is my friend, I tell you.	I am left alone with Father Mestienne. He is my friend, I tell you.
3764_168670_000087_000014	One of two things will happen, he will either be sober, or he will not be sober.	One of two things will happen, he will either be sober, or he will not be sober.
3764_168670_000087_000016	Then you have no longer any one but me to deal with.	Then you have no longer any one but me to deal with.
