3764_168671_000005_000003	The gates of the Paris cemeteries closed, at that epoch, at sundown, and this being a municipal regulation, the Vaugirard cemetery was bound by it like the rest.	The gates of the Paris cemeteries closed, at that epoch, at sundown, and this being a municipal regulation, the Vaugirard cemetery was bound by it like the rest.	true	148.82	159.13	23.13652
3764_168671_000005_000004	The carriage gate and the house door were two contiguous grated gates, adjoining a pavilion built by the architect Perronet, and inhabited by the door-keeper of the cemetery.	The carriage gate and the house door were two contiguous grated gates, adjoining a pavilion built by the architect Perronet, and inhabited by the door keeper of the cemetery.	false	159.71	170.77	24.134241
3764_168671_000005_000005	These gates, therefore, swung inexorably on their hinges at the instant when the sun disappeared behind the dome of the Invalides.	These gates, therefore, swung inexorably on their hinges at the instant when the sun disappeared behind the dome of the Invalides.	false	171.5	179.56	20
3764_168671_000005_000006	If any grave-digger were delayed after that moment in the cemetery, there was but one way for him to get out--his grave-digger's card furnished by the department of public funerals.	If any grave digger were delayed after that moment in the cemetery, there was but one way for him to get out-his grave digger's card furnished by the department of public funerals.	true	180.29	191.23	21.628078
3764_168671_000005_000007	A sort of letter-box was constructed in the porter's window. The grave-digger dropped his card into this box, the porter heard it fall, pulled the rope, and the small door opened.	A sort of letter box was constructed in the porter's window. The grave digger dropped his card into this box, the porter heard it fall, pulled the rope, and the small door opened.	true	191.75	202.9	22.473772
3764_168671_000005_000008	If the man had not his card, he mentioned his name, the porter, who was sometimes in bed and asleep, rose, came out and identified the man, and opened the gate with his key; the grave-digger stepped out, but had to pay a fine of fifteen francs.	If the man had not his card, he mentioned his name, the porter, who was sometimes in bed and asleep, rose, came out and identified the man, and opened the gate with his key; the grave digger stepped out, but had to pay a fine of fifteen francs.	true	203.48	219.88	21.594505
3764_168671_000006_000000	This cemetery, with its peculiarities outside the regulations, embarrassed the symmetry of the administration.	This cemetery, with its peculiarities outside the regulations, embarrassed the symmetry of the administration.	true	221.54	228.73	22.095661
3764_168671_000006_000001	It was suppressed a little later than 1830.	It was suppressed a little later than eighteen thirty.	true	229.16	232.72	22.872717
3764_168671_000006_000002	The cemetery of Mont-Parnasse, called the Eastern cemetery, succeeded to it, and inherited that famous dram-shop next to the Vaugirard cemetery, which was surmounted by a quince painted on a board, and which formed an angle, one side on the drinkers' tables, and the other on the tombs, with this sign: Au Bon Coing.	The cemetery of Mont Parnasse, called the Eastern cemetery, succeeded to it, and inherited that famous dram shop next to the Vaugirard cemetery, which was surmounted by a quince painted on a board, and which formed an angle, one side on the drinkers' tables, and the other on the tombs, with this sign: Au Bon Coing.	false	233.42	255.84	21.78074
3764_168671_000007_000000	The Vaugirard cemetery was what may be called a faded cemetery.	The Vaugirard cemetery was what may be called a faded cemetery.	true	255.84	259.9	22.018423
3764_168671_000007_000001	It was falling into disuse.	It was falling into disuse.	false	260.06	262.38	20.629711
3764_168671_000007_000002	Dampness was invading it, the flowers were deserting it.	Dampness was invading it, the flowers were deserting it.	true	262.38	265.93	25.396927
3764_168671_000007_000003	The bourgeois did not care much about being buried in the Vaugirard; it hinted at poverty.	The bourgeois did not care much about being buried in the Vaugirard; it hinted at poverty.	true	266.3	271.62	20.158833
3764_168671_000007_000004	Pere-Lachaise if you please! to be buried in Pere-Lachaise is equivalent to having furniture of mahogany. It is recognized as elegant.	Pere Lachaise if you please! to be buried in Pere Lachaise is equivalent to having furniture of mahogany. It is recognized as elegant.	false	271.62	281.11	21.234022
3764_168671_000007_000005	The Vaugirard cemetery was a venerable enclosure, planted like an old-fashioned French garden.	The Vaugirard cemetery was a venerable enclosure, planted like an old-fashioned French garden.	true	281.75	287.17	19.390902
3764_168671_000007_000006	Straight alleys, box, thuya-trees, holly, ancient tombs beneath aged cypress-trees, and very tall grass.	Straight alleys, box, thuya trees, holly, ancient tombs beneath aged cypress trees, and very tall grass.	true	287.69	296.11	23.752811
3764_168671_000007_000007	In the evening it was tragic there.	In the evening it was tragic there.	true	296.48	298.5	22.455755
3764_168671_000007_000008	There were very lugubrious lines about it.	There were very lugubrious lines about it.	false	298.5	301.66	20.59829
3764_168671_000008_000000	The sun had not yet set when the hearse with the white pall and the black cross entered the avenue of the Vaugirard cemetery.	The sun had not yet set when the hearse with the white pall and the black cross entered the avenue of the Vaugirard cemetery.	true	302.93	310.24	20
3764_168671_000008_000001	The lame man who followed it was no other than Fauchelevent.	The lame man who followed it was no other than Fauchelevent.	true	310.7	314.17	20
3764_168671_000009_000000	The interment of Mother Crucifixion in the vault under the altar, the exit of Cosette, the introduction of Jean Valjean to the dead-room,--all had been executed without difficulty, and there had been no hitch.	The interment of Mother Crucifixion in the vault under the altar, the exit of Cosette, the introduction of Jean Valjean to the dead room,--all had been executed without difficulty, and there had been no hitch.	false	315.74	328.42	21.06184
3764_168671_000010_000000	Let us remark in passing, that the burial of Mother Crucifixion under the altar of the convent is a perfectly venial offence in our sight.	Let us remark in passing, that the burial of Mother Crucifixion under the altar of the convent is a perfectly venial offence in our sight.	true	329.42	337.48	21.864344
3764_168671_000010_000001	It is one of the faults which resemble a duty.	It is one of the faults which resemble a duty.	true	337.79	340.45	22.552341
3764_168671_000010_000002	The nuns had committed it, not only without difficulty, but even with the applause of their own consciences.	The nuns had committed it, not only without difficulty, but even with the applause of their own consciences.	true	340.91	347.38	21.251148
3764_168671_000010_000003	In the cloister, what is called the "government" is only an intermeddling with authority, an interference which is always questionable.	In the cloister, what is called the "government" is only an intermeddling with authority, an interference which is always questionable.	true	347.96	355.93	21.466368
3764_168671_000010_000004	In the first place, the rule; as for the code, we shall see.	In the first place, the rule; as for the code, we shall see.	true	356.48	361.21	23.321463
3764_168671_000010_000005	Make as many laws as you please, men; but keep them for yourselves. The tribute to Caesar is never anything but the remnants of the tribute to God.	Make as many laws as you please, men; but keep them for yourselves. The tribute to Caesar is never anything but the remnants of the tribute to God.	true	361.82	370.51	20.659985
3764_168671_000010_000006	A prince is nothing in the presence of a principle.	A prince is nothing in the presence of a principle.	false	370.85	375.03	21.572762
3764_168671_000011_000000	Fauchelevent limped along behind the hearse in a very contented frame of mind.	Fauchelevent limped along behind the hearse in a very contented frame of mind.	false	375.03	380.62	19.642612
3764_168671_000011_000001	His twin plots, the one with the nuns, the one for the convent, the other against it, the other with M. Madeleine, had succeeded, to all appearance.	His twin plots, the one with the nuns, the one for the convent, the other against it, the other with m Madeleine, had succeeded, to all appearance.	false	381.17	390.55	22.188822
3764_168671_000011_000002	Jean Valjean's composure was one of those powerful tranquillities which are contagious.	Jean Valjean's composure was one of those powerful tranquillities which are contagious.	false	390.86	396.63	23.13101
3764_168671_000011_000003	Fauchelevent no longer felt doubtful as to his success.	Fauchelevent no longer felt doubtful as to his success.	false	396.63	400.24	21.006367
3764_168671_000012_000000	What remained to be done was a mere nothing.	What remained to be done was a mere nothing.	true	401.12	403.45	24.20529
3764_168671_000012_000001	Within the last two years, he had made good Father Mestienne, a chubby-cheeked person, drunk at least ten times.	Within the last two years, he had made good Father Mestienne, a chubby cheeked person, drunk at least ten times.	true	403.79	411.16	22.41592
3764_168671_000012_000002	He played with Father Mestienne.	He played with Father Mestienne.	true	411.17	413.14	22.538843
3764_168671_000012_000003	He did what he liked with him.	He did what he liked with him.	true	413.18	414.88	24.691978
3764_168671_000012_000004	He made him dance according to his whim.	He made him dance according to his whim.	true	414.92	417.28	19.872921
3764_168671_000012_000005	Mestienne's head adjusted itself to the cap of Fauchelevent's will.	Mestienne's head adjusted itself to the cap of Fauchelevent's will.	true	417.83	422.17	21.702007
3764_168671_000012_000006	Fauchelevent's confidence was perfect.	Fauchelevent's confidence was perfect.	true	422.36	425.08	23.71489
3764_168671_000013_000000	At the moment when the convoy entered the avenue leading to the cemetery, Fauchelevent glanced cheerfully at the hearse, and said half aloud, as he rubbed his big hands:--	At the moment when the convoy entered the avenue leading to the cemetery, Fauchelevent glanced cheerfully at the hearse, and said half aloud, as he rubbed his big hands:--	true	426.05	435.61	21
3764_168671_000014_000000	"Here's a fine farce!"	"Here's a fine farce!"	true	435.83	437.77	22.086403
3764_168671_000015_000000	All at once the hearse halted; it had reached the gate.	All at once the hearse halted; it had reached the gate.	true	439.16	442.57	21.211191
3764_168671_000015_000001	The permission for interment must be exhibited.	The permission for interment must be exhibited.	true	442.88	445.78	22.682768
3764_168671_000015_000002	The undertaker's man addressed himself to the porter of the cemetery.	The undertaker's man addressed himself to the porter of the cemetery.	true	446.06	449.59	21.996746
3764_168671_000015_000003	During this colloquy, which always is productive of a delay of from one to two minutes, some one, a stranger, came and placed himself behind the hearse, beside Fauchelevent.	During this colloquy, which always is productive of a delay of from one to two minutes, some one, a stranger, came and placed himself behind the hearse, beside Fauchelevent.	true	450.17	461.56	23.444078
3764_168671_000015_000004	He was a sort of laboring man, who wore a waistcoat with large pockets and carried a mattock under his arm.	He was a sort of laboring man, who wore a waistcoat with large pockets and carried a mattock under his arm.	true	462.23	468.66	24.714888
3764_168671_000016_000000	Fauchelevent surveyed this stranger.	Fauchelevent surveyed this stranger.	false	468.66	472.18	17.751587
3764_168671_000017_000000	"Who are you?" he demanded.	"Who are you?" he demanded.	false	472.4	474.52	19.80282
3764_168671_000018_000000	"The man replied:--	"The man replied:--	true	474.98	476.05	24.538052
3764_168671_000019_000000	"The grave-digger."	"The grave digger."	true	476.57	478.66	27.397556
3764_168671_000020_000000	If a man could survive the blow of a cannon-ball full in the breast, he would make the same face that Fauchelevent made.	If a man could survive the blow of a cannon ball full in the breast, he would make the same face that Fauchelevent made.	true	479.03	485.95	21.187027
3764_168671_000021_000000	"The grave-digger?"	"The grave digger?"	true	486.71	488.26	21.227873
3764_168671_000022_000000	"Yes."	"Yes."	true	488.84	489.67	21.544199
3764_168671_000023_000000	"You?"	"You?"	true	490.49	491.29	21.742733
3764_168671_000024_000000	"I."	"I."	true	492.17	493	20.273548
3764_168671_000025_000000	"Father Mestienne is the grave-digger."	"Father Mestienne is the grave digger."	true	493.88	496.72	24.030567
3764_168671_000026_000000	"He was."	"He was."	true	497.39	498.52	19.726126
3764_168671_000027_000000	"What!	"What!	true	499.22	500.02	25.48225
3764_168671_000027_000001	He was?"	He was?"	true	500.21	501.4	19.92941
3764_168671_000028_000000	"He is dead."	"He is dead."	true	502.01	503.07	24.638107
3764_168671_000029_000000	Fauchelevent had expected anything but this, that a grave-digger could die.	Fauchelevent had expected anything but this, that a grave digger could die.	false	503.07	509.89	21.632849
3764_168671_000029_000001	It is true, nevertheless, that grave-diggers do die themselves.	It is true, nevertheless, that grave diggers do die themselves.	true	510.86	515.02	21.56475
3764_168671_000029_000002	By dint of excavating graves for other people, one hollows out one's own.	By dint of excavating graves for other people, one hollows out one's own.	true	515.24	520.96	20.49472
3764_168671_000030_000000	Fauchelevent stood there with his mouth wide open.	Fauchelevent stood there with his mouth wide open.	false	521.39	524.2	24.599155
3764_168671_000030_000001	He had hardly the strength to stammer:--	He had hardly the strength to stammer:--	true	524.66	526.68	20.572783
3764_168671_000031_000000	"But it is not possible!"	"But it is not possible!"	false	526.68	529.57	23.126427
3764_168671_000032_000000	"It is so."	"It is so."	true	529.88	530.98	20.718908
3764_168671_000033_000000	"But," he persisted feebly, "Father Mestienne is the grave-digger."	"But," he persisted feebly, "Father Mestienne is the grave digger."	true	532.19	537.16	23.341969
3764_168671_000034_000000	"After Napoleon, Louis XVIII.	"After Napoleon, Louis the eighteenth.	true	538.25	541.03	25.286768
3764_168671_000034_000001	After Mestienne, Gribier.	After Mestienne, Gribier.	true	541.13	543.25	25.196217
3764_168671_000034_000002	Peasant, my name is Gribier."	Peasant, my name is Gribier."	true	543.71	545.91	26.599737
3764_168671_000035_000000	Fauchelevent, who was deadly pale, stared at this Gribier.	Fauchelevent, who was deadly pale, stared at this Gribier.	false	545.91	552.22	22.426205
3764_168671_000036_000000	He was a tall, thin, livid, utterly funereal man.	He was a tall, thin, livid, utterly funereal man.	true	553.25	558.46	20.5741
3764_168671_000036_000001	He had the air of an unsuccessful doctor who had turned grave-digger.	He had the air of an unsuccessful doctor who had turned grave digger.	true	559.13	563.47	22.884302
3764_168671_000037_000000	Fauchelevent burst out laughing.	Fauchelevent burst out laughing.	true	564.56	566.62	21.75126
3764_168671_000038_000000	"Ah!" said he, "what queer things do happen!	"Ah!" said he, "what queer things do happen!	true	566.96	570.85	23.239912
3764_168671_000038_000001	Father Mestienne is dead, but long live little Father Lenoir!	Father Mestienne is dead, but long live little Father Lenoir!	true	571.07	575.35	18.687443
3764_168671_000038_000002	Do you know who little Father Lenoir is?	Do you know who little Father Lenoir is?	true	575.93	578.29	19
3764_168671_000038_000003	He is a jug of red wine.	He is a jug of red wine.	true	578.42	580.27	19.15374
3764_168671_000038_000004	It is a jug of Surene, morbigou! of real Paris Surene?	It is a jug of Surene, morbigou! of real Paris Surene?	false	580.37	586.2	19.391726
3764_168671_000038_000005	Ah!	Ah!	true	586.2	586.905	24.205748
3764_168671_000038_000006	So old Mestienne is dead!	So old Mestienne is dead!	false	586.905	589.27	26.65878
3764_168671_000038_000007	I am sorry for it; he was a jolly fellow.	I am sorry for it; he was a jolly fellow.	true	589.58	592.72	21.614702
3764_168671_000038_000008	But you are a jolly fellow, too.	But you are a jolly fellow, too.	true	593.15	594.82	19.983221
3764_168671_000038_000009	Are you not, comrade? We'll go and have a drink together presently."	Are you not, comrade? We'll go and have a drink together presently."	false	595.25	600.57	21.268198
3764_168671_000039_000000	The man replied:--	The man replied:--	true	600.57	601.6	25.562057
3764_168671_000040_000000	"I have been a student.	"I have been a student.	true	602.06	603.61	23.497435
3764_168671_000040_000001	I passed my fourth examination.	I passed my fourth examination.	true	603.89	606.04	21.526981
3764_168671_000040_000002	I never drink."	I never drink."	true	606.32	607.6	20.569304
3764_168671_000041_000000	The hearse had set out again, and was rolling up the grand alley of the cemetery.	The hearse had set out again, and was rolling up the grand alley of the cemetery.	true	609.44	613.87	20.571125
3764_168671_000042_000000	Fauchelevent had slackened his pace.	Fauchelevent had slackened his pace.	true	615.14	617.11	21
3764_168671_000042_000001	He limped more out of anxiety than from infirmity.	He limped more out of anxiety than from infirmity.	true	617.57	621.01	20.585514
3764_168671_000043_000000	The grave-digger walked on in front of him.	The grave digger walked on in front of him.	true	622.25	624.66	23.872007
3764_168671_000044_000000	Fauchelevent passed the unexpected Gribier once more in review.	Fauchelevent passed the unexpected Gribier once more in review.	false	624.66	629.65	19.036558
3764_168671_000045_000000	He was one of those men who, though very young, have the air of age, and who, though slender, are extremely strong.	He was one of those men who, though very young, have the air of age, and who, though slender, are extremely strong.	true	630.44	639.76	21.846113
3764_168671_000046_000000	"Comrade!" cried Fauchelevent.	"Comrade!" cried Fauchelevent.	true	640.07	642.31	19.700647
3764_168671_000047_000000	The man turned round.	The man turned round.	true	642.95	644.23	21.17473
3764_168671_000048_000000	"I am the convent grave-digger."	"I am the convent grave digger."	true	644.69	646.93	22.987938
3764_168671_000049_000000	"My colleague," said the man.	"My colleague," said the man.	false	647.36	650.88	21.210255
3764_168671_000050_000000	Fauchelevent, who was illiterate but very sharp, understood that he had to deal with a formidable species of man, with a fine talker.	Fauchelevent, who was illiterate but very sharp, understood that he had to deal with a formidable species of man, with a fine talker.	false	650.88	659.65	22.72814
3764_168671_000050_000001	He muttered:	He muttered:	true	660.41	661.17	20.95841
3764_168671_000051_000000	"So Father Mestienne is dead."	"So Father Mestienne is dead."	false	661.17	664.42	22.6677
3764_168671_000052_000000	The man replied:--	The man replied:--	true	665.42	666.4	23.23474
3764_168671_000053_000000	"Completely.	"Completely.	true	666.68	667.81	23.92478
3764_168671_000053_000001	The good God consulted his note-book which shows when the time is up.	The good God consulted his note book which shows when the time is up.	true	668.15	672.82	21.405136
3764_168671_000053_000002	It was Father Mestienne's turn.	It was Father Mestienne's turn.	true	672.89	674.86	23.48644
3764_168671_000053_000003	Father Mestienne died."	Father Mestienne died."	true	675.11	676.59	22.790455
3764_168671_000054_000000	Fauchelevent repeated mechanically: "The good God--"	Fauchelevent repeated mechanically: "The good God-"	false	676.59	681.58	22.71413
3764_168671_000055_000000	"The good God," said the man authoritatively.	"The good God," said the man authoritatively.	true	681.83	685	23.168581
3764_168671_000055_000001	"According to the philosophers, the Eternal Father; according to the Jacobins, the Supreme Being."	"According to the philosophers, the Eternal Father; according to the Jacobins, the Supreme Being."	true	685.49	692.11	22.801193
3764_168671_000056_000000	"Shall we not make each other's acquaintance?" stammered Fauchelevent.	"Shall we not make each other's acquaintance?" stammered Fauchelevent.	true	693.47	698.02	23.479797
3764_168671_000057_000000	"It is made.	"It is made.	true	698.6	699.67	21.302141
3764_168671_000057_000001	You are a peasant, I am a Parisian."	You are a peasant, I am a Parisian."	false	700.01	704.22	23.57976
3764_168671_000058_000000	"People do not know each other until they have drunk together.	"People do not know each other until they have drunk together.	false	704.22	707.35	21.80154
3764_168671_000058_000001	He who empties his glass empties his heart.	He who empties his glass empties his heart.	true	707.6	710.46	22
3764_168671_000058_000002	You must come and have a drink with me.	You must come and have a drink with me.	false	710.46	712.35	22.278336
3764_168671_000058_000003	Such a thing cannot be refused."	Such a thing cannot be refused."	true	712.35	714.67	21.127247
3764_168671_000059_000000	"Business first."	"Business first."	true	715.43	717.24	21.477528
3764_168671_000060_000000	Fauchelevent thought: "I am lost."	Fauchelevent thought: "I am lost."	false	717.24	720.7	19.79465
3764_168671_000061_000000	They were only a few turns of the wheel distant from the small alley leading to the nuns' corner.	They were only a few turns of the wheel distant from the small alley leading to the nuns' corner.	true	722	727.45	21
3764_168671_000062_000000	The grave-digger resumed:--	The grave digger resumed:--	true	728.24	729.79	20.028627
3764_168671_000063_000000	"Peasant, I have seven small children who must be fed.	"Peasant, I have seven small children who must be fed.	true	730.46	734.26	22.650143
3764_168671_000063_000001	As they must eat, I cannot drink."	As they must eat, I cannot drink."	true	734.63	737.35	21.752426
3764_168671_000064_000000	And he added, with the satisfaction of a serious man who is turning a phrase well:--	And he added, with the satisfaction of a serious man who is turning a phrase well:--	true	738.35	743.53	21.15998
3764_168671_000065_000000	"Their hunger is the enemy of my thirst."	"Their hunger is the enemy of my thirst."	true	743.96	747.25	20.65217
3764_168671_000066_000000	The hearse skirted a clump of cypress-trees, quitted the grand alley, turned into a narrow one, entered the waste land, and plunged into a thicket.	The hearse skirted a clump of cypress trees, quitted the grand alley, turned into a narrow one, entered the waste land, and plunged into a thicket.	true	748.88	757.69	23.572138
3764_168671_000066_000001	This indicated the immediate proximity of the place of sepulture.	This indicated the immediate proximity of the place of sepulture.	true	758.3	761.88	20.375425
3764_168671_000066_000002	Fauchelevent slackened his pace, but he could not detain the hearse.	Fauchelevent slackened his pace, but he could not detain the hearse.	false	761.88	766.81	20.140034
3764_168671_000066_000003	Fortunately, the soil, which was light and wet with the winter rains, clogged the wheels and retarded its speed.	Fortunately, the soil, which was light and wet with the winter rains, clogged the wheels and retarded its speed.	true	767.54	774.73	22.602802
3764_168671_000067_000000	He approached the grave-digger.	He approached the grave digger.	true	775.79	778.15	22.781687
3764_168671_000068_000000	"They have such a nice little Argenteuil wine," murmured Fauchelevent.	"They have such a nice little Argenteuil wine," murmured Fauchelevent.	false	778.37	783.07	21.40837
3764_168671_000069_000000	"Villager," retorted the man, "I ought not be a grave-digger.	"Villager," retorted the man, "I ought not be a grave digger.	true	783.44	787.26	22.520805
3764_168671_000069_000001	My father was a porter at the Prytaneum [Town-Hall].	My father was a porter at the Prytaneum [Town Hall].	false	787.26	791.34	21.941519
3764_168671_000069_000002	He destined me for literature.	He destined me for literature.	true	791.34	793.18	22.119303
3764_168671_000069_000003	But he had reverses.	But he had reverses.	true	793.28	794.655	16.770798
3764_168671_000069_000004	He had losses on 'change.	He had losses on 'change.	true	794.655	796.24	20.373436
3764_168671_000069_000005	I was obliged to renounce the profession of author.	I was obliged to renounce the profession of author.	true	796.31	799.12	20.834942
3764_168671_000069_000006	But I am still a public writer."	But I am still a public writer."	false	799.37	950.22	21.02702
