4198_61336_000029_000000	So Ahaz sent messengers to Tiglath-pileser king of Assyria, saying, I am thy servant and thy son: come up and save me out of the hand of Syria and out of the hand of the king of Israel, which rise up against me.	So Ahaz sent messengers to Tiglath pileser king of Assyria, saying, I am thy servant and thy son: come up and save me out of the hand of Syria and out of the hand of the king of Israel, which rise up against me.
4198_61336_000030_000000	Tiglath-pileser recorded that Rezin took refuge in his city like "a mouse".	Tiglath pileser recorded that Rezin took refuge in his city like "a mouse".
4198_61336_000030_000001	Israel was also dealt with.	Israel was also dealt with.
4198_61336_000032_000001	He swept through Israel "like a hurricane".	He swept through Israel "like a hurricane".
4198_61336_000032_000002	The Philistines and the Arabians of the desert were also subdued.	The Philistines and the Arabians of the desert were also subdued.
4198_61336_000033_000000	Babylon next claimed the attention of Tiglath-pileser.	Babylon next claimed the attention of Tiglath pileser.
4198_61336_000033_000001	Nabonassar had died and was succeeded by his son Nabu-nadin-zeri, who, after reigning for two years, was slain in a rebellion.	Nabonassar had died and was succeeded by his son Nabu nadin zeri, who, after reigning for two years, was slain in a rebellion.
4198_61336_000034_000001	He was met with a stubborn resistance.	He was met with a stubborn resistance.
4198_61336_000034_000003	Two years afterwards Tiglath-pileser returned, captured Shapia, and restored peace throughout Babylonia.	Two years afterwards Tiglath pileser returned, captured Shapia, and restored peace throughout Babylonia.
4198_61336_000034_000004	He was welcomed in Babylon, which opened its gates to him, and he had himself proclaimed king of Sumer and Akkad. The Chaldaeans paid tribute.	He was welcomed in Babylon, which opened its gates to him, and he had himself proclaimed king of Sumer and Akkad. The Chaldaeans paid tribute.
4198_61336_000035_000000	Tiglath-pileser had now reached the height of his ambition.	Tiglath pileser had now reached the height of his ambition.
4198_61336_000035_000001	He had not only extended his empire in the west from Cappadocia to the river of Egypt, crippled Urartu and pacified his eastern frontier, but brought Assyria into close union with Babylonia, the mother land, the home of culture and the land of the ancient gods.	He had not only extended his empire in the west from Cappadocia to the river of Egypt, crippled Urartu and pacified his eastern frontier, but brought Assyria into close union with Babylonia, the mother land, the home of culture and the land of the ancient gods.
4198_61336_000036_000001	Little is known regarding his brief reign.	Little is known regarding his brief reign.
4198_61336_000037_000000	Apparently Hoshea, king of Israel, pretended when the Assyrians entered his country that he remained friendly.	Apparently Hoshea, king of Israel, pretended when the Assyrians entered his country that he remained friendly.
4198_61336_000037_000001	Shalmaneser, however, was well informed, and made Hoshea a prisoner.	Shalmaneser, however, was well informed, and made Hoshea a prisoner.
4198_61336_000037_000002	Samaria closed its gates against him although their king had been dispatched to Assyria.	Samaria closed its gates against him although their king had been dispatched to Assyria.
4198_61336_000040_000000	Shalmaneser died before Samaria was captured, and may have been assassinated.	Shalmaneser died before Samaria was captured, and may have been assassinated.
4198_61336_000040_000003	He was the Assyrian monarch who deported the "Lost Ten Tribes".	He was the Assyrian monarch who deported the "Lost Ten Tribes".
4198_61336_000042_000002	Therefore the Lord was very angry with Israel, and removed them out of his sight: there was none left but the tribe of Judah only.	Therefore the Lord was very angry with Israel, and removed them out of his sight: there was none left but the tribe of Judah only.
4198_61336_000043_000001	This man was evidently an orthodox Hebrew, for he taught them "how they should fear the Lord....	This man was evidently an orthodox Hebrew, for he taught them "how they should fear the Lord....
4198_61336_000047_000000	Trouble was brewing in Syria.	Trouble was brewing in Syria.
4198_61336_000047_000003	His return in Sargon's reign was evidently connected with the new rising in which he took part.	His return in Sargon's reign was evidently connected with the new rising in which he took part.
