7902_96595_000040_000000	Gurr turned angrily away, and to find himself facing Dick.	Gurr turned angrily away, and to find himself facing Dick.	true	258.8	261.85	22.717073
7902_96595_000041_000000	"Well, seen anything suspicious?"	"Well, seen anything suspicious?"	true	262.22	263.98	25.109665
7902_96595_000042_000000	"No, sir," said Dick, "on'y my fingers is a itchin'."	"No, sir," said Dick, "on'y my fingers is a itchin'."	false	264.44	267.43	23.368279
7902_96595_000043_000000	"Scratch them then."	"Scratch them then."	true	268.19	269.16	23.892733
7902_96595_000044_000000	"Nay, you don't understand," grumbled Dick.	"Nay, you don't understand," grumbled Dick.	false	269.16	271.69	21.124966
7902_96595_000044_000001	"I mean to have a turn at that chap, Master Gurr, sir.	"I mean to have a turn at that chap, Master Gurr, sir.	true	272.03	274.66	22.035084
7902_96595_000044_000002	I feel as if I had him for 'bout quarter hour I could knock something out of him."	I feel as if I had him for 'bout quarter hour I could knock something out of him."	true	274.79	278.38	21.172888
7902_96595_000045_000000	"Nonsense!	"Nonsense!	true	279.05	279.9	24.611263
7902_96595_000045_000001	Come along.	Come along.	false	279.9	280.83	25.49494
7902_96595_000045_000002	Now, my lads, forward!"	Now, my lads, forward!"	true	280.83	282.22	24.440058
7902_96595_000046_000000	Jemmy Dadd's countenance changed from its vacant aspect to one full of cunning, as the party from the cutter moved off, but it became dull and semi-idiotic again, for Gurr turned sharply round.	Jemmy Dadd's countenance changed from its vacant aspect to one full of cunning, as the party from the cutter moved off, but it became dull and semi idiotic again, for Gurr turned sharply round.	true	282.89	291.94	22.178797
7902_96595_000047_000000	"Here, my lad, where's your master?"	"Here, my lad, where's your master?"	true	293.36	295.3	22.728516
7902_96595_000048_000000	"Eh?"	"Eh?"	true	295.34	296.355	26.200323
7902_96595_000049_000000	"I say, where's your master?"	"I say, where's your master?"	true	296.355	297.69	21.474691
7902_96595_000050_000000	"Aren't in; mebbe he's out in the fields."	"Aren't in; mebbe he's out in the fields."	false	297.69	300.22	22.159012
7902_96595_000051_000000	Gurr turned away impatiently again, and signing to his men to follow, they all began to tramp up the steep track leading toward the Hoze, with the rabbits scuttling away among the furze, and showing their white cottony tails for a moment as they darted down into their holes.	Gurr turned away impatiently again, and signing to his men to follow, they all began to tramp up the steep track leading toward the Hoze, with the rabbits scuttling away among the furze, and showing their white cottony tails for a moment as they darted down into their holes.	false	300.86	313	22.402128
7902_96595_000052_000000	Dick followed last, shaking his head, and looking very much dissatisfied, or kept on looking back at Jemmy, who stood like a statue, resting his chin upon the shaft of his pitchfork, watching him go away.	Dick followed last, shaking his head, and looking very much dissatisfied, or kept on looking back at Jemmy, who stood like a statue, resting his chin upon the shaft of his pitchfork, watching him go away.	false	313.28	322.33	22.389765
7902_96595_000053_000000	"I dunno," muttered Dick, "and a man can't be sure.	"I dunno," muttered Dick, "and a man can't be sure.	true	323.12	326.32	23.609379
7902_96595_000053_000001	There was nowt to see and nowt to hear, and of course one couldn't smell it, but seems to me as that ugly-looking fisherman chap knows where our Mr Raystoke is. Yah, I hates half-bred uns!	There was nowt to see and nowt to hear, and of course one couldn't smell it, but seems to me as that ugly looking fisherman chap knows where our Mr Raystoke is. Yah, I hates half bred u n s!	false	326.66	336.66	23.818287
7902_96595_000053_000002	If a man's a labourer, let him be a labourer; and if he's a fisherman, let him be a fisherman.	If a man's a labourer, let him be a labourer; and if he's a fisherman, let him be a fisherman.	false	336.66	340.86	19.781126
7902_96595_000053_000003	Man can't be two things, and it looks queer."	Man can't be two things, and it looks queer."	false	340.86	342.94	23.836098
7902_96595_000054_000000	An argument which did not have much force when self-applied, for Dick suddenly recollected that he was very skilful with the scissors, and knew that he was the regular barber of the crew, and as this came to his mind he took off his cap and gave his head a vicious scratch.	An argument which did not have much force when self applied, for Dick suddenly recollected that he was very skilful with the scissors, and knew that he was the regular barber of the crew, and as this came to his mind he took off his cap and gave his head a vicious scratch.	false	343.88	356.29	21.015257
7902_96595_000055_000000	"Never mind the rabbits, lads," cried Gurr angrily; "we want to find Mr Raystoke."	"Never mind the rabbits, lads," cried Gurr angrily; "we want to find Mr Raystoke."	true	356.78	361.02	25.72392
7902_96595_000056_000000	The men closed up together, and mastered their desire to go hunting, to make a change from the salt beef and pork fare, and soon after they came suddenly upon Sir Risdon and his lady, the latter, who looked weak and ill, leaning on her husband's arm.	The men closed up together, and mastered their desire to go hunting, to make a change from the salt beef and pork fare, and soon after they came suddenly upon Sir Risdon and his lady, the latter, who looked weak and ill, leaning on her husband's arm.	false	361.02	372.31	21.558271
7902_96595_000057_000000	Gurr saluted, and stated his business, while the baronet, who had turned sallower and more careworn than his lot drew a breath full of relief.	Gurr saluted, and stated his business, while the baronet, who had turned sallower and more careworn than his lot drew a breath full of relief.	true	372.47	379.155	21.798073
7902_96595_000058_000000	"One of your ship boys?" he said.	"One of your ship boys?" he said.	true	379.155	380.59	24
7902_96595_000059_000000	"A lad, looking like a common sailor, and wearing a red cap."	"A lad, looking like a common sailor, and wearing a red cap."	true	380.9	384	22.110716
7902_96595_000060_000000	"No," said Sir Risdon.	"No," said Sir Risdon.	true	384	385.23	20.518475
7902_96595_000060_000001	"I have seen no one answering to the description here."	"I have seen no one answering to the description here."	true	385.23	387.58	21.90174
7902_96595_000061_000000	"Beg pardon, sir, but can you, as a gentleman, assure me that he is not here?"	"Beg pardon, sir, but can you, as a gentleman, assure me that he is not here?"	true	387.86	391.18	20.337763
7902_96595_000062_000000	"Certainly," said Sir Risdon.	"Certainly," said Sir Risdon.	true	391.4	393.01	21.017702
7902_96595_000062_000001	"You have seen no one?" he continued, turning to Lady Graeme.	"You have seen no one?" he continued, turning to Lady Graeme.	true	393.11	395.64	14.094614
7902_96595_000063_000000	The lady shook her head.	The lady shook her head.	false	395.64	397.42	24.247984
7902_96595_000064_000000	"That's enough, sir; but may I ask you, if you do see or hear anything of such a lad, you will send a messenger off to the cutter?"	"That's enough, sir; but may I ask you, if you do see or hear anything of such a lad, you will send a messenger off to the cutter?"	true	398.21	403.45	17
7902_96595_000065_000000	"It is hardly right to enlist me in the search for one of your deserters," said Sir Risdon coldly.	"It is hardly right to enlist me in the search for one of your deserters," said Sir Risdon coldly.	true	403.97	407.86	21.852446
7902_96595_000066_000000	"Yes, sir, but he is not a deserter; and the fact is, we are afraid the lad has run alongside o' the smugglers, and come to grief."	"Yes, sir, but he is not a deserter; and the fact is, we are afraid the lad has run alongside o' the smugglers, and come to grief."	false	408.71	414.25	21.955105
7902_96595_000067_000000	"Surely!" cried Sir Risdon excitedly.	"Surely!" cried Sir Risdon excitedly.	true	415.25	417.43	23.31125
7902_96595_000067_000001	"No, no,--you must be mistaken. A boyish prank.	"No, no,--you must be mistaken. A boyish prank.	true	417.68	420.31	23.35796
7902_96595_000067_000002	No one about here would injure a boy."	No one about here would injure a boy."	true	420.68	422.77	19.220484
7902_96595_000068_000000	"Humph!" ejaculated Gurr, looking at the baronet searchingly.	"Humph!" ejaculated Gurr, looking at the baronet searchingly.	false	422.84	425.95	23.989212
7902_96595_000068_000001	"Glad you think so well of 'em, sir.	"Glad you think so well of 'em, sir.	false	426.56	428.13	20.501822
7902_96595_000068_000002	But I suppose you'll grant that the people about here would not be above a bit of smuggling?"	But I suppose you'll grant that the people about here would not be above a bit of smuggling?"	false	428.13	431.8	19
7902_96595_000069_000000	Sir Risdon was silent.	Sir Risdon was silent.	false	432.53	434.73	20.895967
7902_96595_000070_000000	"And would run a cargo of brandy or silk?"	"And would run a cargo of brandy or silk?"	false	434.73	436.81	21.764904
7902_96595_000071_000000	"I suppose there is a good deal of smuggling on the coast," said Sir Risdon coldly, as he thought of his vault.	"I suppose there is a good deal of smuggling on the coast," said Sir Risdon coldly, as he thought of his vault.	true	437.84	442.63	19.308878
7902_96595_000072_000000	"Yes sir, there is, and it will go hard with the people who are caught having any dealings with the smugglers."	"Yes sir, there is, and it will go hard with the people who are caught having any dealings with the smugglers."	true	443.39	448.36	22.270315
7902_96595_000073_000000	Lady Graeme looked ghastly.	Lady Graeme looked ghastly.	true	449.18	450.73	26.157515
7902_96595_000074_000000	"What would you say, sir, if I were to order my men, in the king's name, to search your place?"	"What would you say, sir, if I were to order my men, in the king's name, to search your place?"	false	451.37	455.02	20.469616
7902_96595_000075_000000	Sir Risdon dared not trust himself to speak, but darted an agonised glance at his wife.	Sir Risdon dared not trust himself to speak, but darted an agonised glance at his wife.	true	456.26	460.33	22.460443
7902_96595_000076_000000	"However, sir, I'm not on that sort of business now," continued Gurr sternly.	"However, sir, I'm not on that sort of business now," continued Gurr sternly.	true	461.24	464.325	16.293062
7902_96595_000076_000001	"Want to find that boy.	"Want to find that boy.	true	464.325	465.435	13
7902_96595_000076_000002	Good day.	Good day.	true	465.435	466.155	23.028753
7902_96595_000076_000003	Now, my lads."	Now, my lads."	true	466.155	467.08	21.991686
7902_96595_000077_000000	The men marched off, and Sir Risdon stood watching them.	The men marched off, and Sir Risdon stood watching them.	true	467.18	469.92	24.447706
7902_96595_000078_000000	"Ah, Risdon," and Lady Graeme, "how could you let yourself be dragged into these dreadful deeds!"	"Ah, Risdon," and Lady Graeme, "how could you let yourself be dragged into these dreadful deeds!"	false	469.92	474.76	22.061165
7902_96595_000079_000000	"Don't blame me," he said sadly.	"Don't blame me," he said sadly.	true	475.31	476.88	16.888954
7902_96595_000079_000001	"I loathe the whole business, but when I saw my wife and child suffering almost from want of the very necessaries of life, and the temptation came in the shape of presents from that man, I could not resist--I was too weak.	"I loathe the whole business, but when I saw my wife and child suffering almost from want of the very necessaries of life, and the temptation came in the shape of presents from that man, I could not resist-I was too weak.	true	476.88	487.42	21.498865
7902_96595_000079_000002	I listened to his insidious persuasion, and tried to make myself believe that I was guiltless, as I owned no fealty to King George.	I listened to his insidious persuasion, and tried to make myself believe that I was guiltless, as I owned no fealty to King George.	false	487.85	494.26	21.58605
7902_96595_000079_000003	But I am justly punished, and never again will I allow myself to be made an accessory to these lawless deeds."	But I am justly punished, and never again will I allow myself to be made an accessory to these lawless deeds."	true	494.72	499.32	18
7902_96595_000080_000000	"But tell me," she whispered, "have they any of their goods secreted there now?"	"But tell me," she whispered, "have they any of their goods secreted there now?"	false	499.32	503.89	19.751537
7902_96595_000081_000000	"I do not know."	"I do not know."	true	504.35	505.33	25.427732
7902_96595_000082_000000	"You do not know?"	"You do not know?"	true	505.88	507.04	21.033451
7902_96595_000083_000000	"No.	"no	true	507.32	508.09	25.113241
7902_96595_000083_000001	The only way in which I could allow myself to act was to keep myself in complete ignorance of the going and coming of these people.	The only way in which I could allow myself to act was to keep myself in complete ignorance of the going and coming of these people.	true	508.73	513.88	21.510542
7902_96595_000083_000002	I might suspect, but I would never satisfy myself by watching; and I can say now honestly, I do not know whether they have still goods lying there or have taken them away."	I might suspect, but I would never satisfy myself by watching; and I can say now honestly, I do not know whether they have still goods lying there or have taken them away."	false	514.13	558.18	20.94742
